"DAY_OF_MONTH","DAY_OF_WEEK","CARRIER","ORIGIN","DEST","ARR_DELAY","ARR_DEL15","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY","DIV_AIRPORT_LANDINGS"
19,7,"DL","BOS","LGA",3,0,NA,NA,NA,NA,NA,0
19,7,"DL","LGA","BOS",7,0,NA,NA,NA,NA,NA,0
19,7,"DL","LGA","BOS",-12,0,NA,NA,NA,NA,NA,0
19,7,"DL","JFK","DTW",-18,0,NA,NA,NA,NA,NA,0
19,7,"DL","JFK","PDX",-25,0,NA,NA,NA,NA,NA,0
19,7,"DL","JFK","AUS",-40,0,NA,NA,NA,NA,NA,0
19,7,"DL","JFK","SEA",-1,0,NA,NA,NA,NA,NA,0
19,7,"DL","JFK","BOS",-8,0,NA,NA,NA,NA,NA,0
19,7,"DL","LGA","DTW",-16,0,NA,NA,NA,NA,NA,0
19,7,"DL","JFK","MSP",-24,0,NA,NA,NA,NA,NA,0
19,7,"DL","MCO","JFK",-5,0,NA,NA,NA,NA,NA,0
19,7,"DL","LGA","DTW",-15,0,NA,NA,NA,NA,NA,0
19,7,"DL","JFK","DEN",-14,0,NA,NA,NA,NA,NA,0
19,7,"DL","JFK","SEA",-2,0,NA,NA,NA,NA,NA,0
19,7,"DL","JFK","MIA",-43,0,NA,NA,NA,NA,NA,0
19,7,"DL","JFK","DEN",-22,0,NA,NA,NA,NA,NA,0
19,7,"DL","PBI","LGA",-16,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","FLL",-32,0,NA,NA,NA,NA,NA,0
20,1,"DL","MCO","JFK",-14,0,NA,NA,NA,NA,NA,0
20,1,"DL","LAX","JFK",16,1,16,0,0,0,0,0
20,1,"DL","JFK","LAX",-40,0,NA,NA,NA,NA,NA,0
20,1,"DL","ATL","JFK",-12,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","ATL",-30,0,NA,NA,NA,NA,NA,0
20,1,"DL","LAS","JFK",26,1,0,0,26,0,0,0
20,1,"DL","JFK","LAS",54,1,0,0,0,0,54,0
20,1,"DL","MIA","JFK",6,0,NA,NA,NA,NA,NA,0
20,1,"DL","FLL","LGA",-10,0,NA,NA,NA,NA,NA,0
20,1,"DL","DTW","LGA",-29,0,NA,NA,NA,NA,NA,0
20,1,"DL","LGA","DTW",-13,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","LAS",-20,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","TPA",-36,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","BOS",29,1,29,0,0,0,0,0
20,1,"DL","JFK","ATL",-47,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","PHX",-40,0,NA,NA,NA,NA,NA,0
20,1,"DL","BOS","JFK",-19,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","SAT",-41,0,NA,NA,NA,NA,NA,0
20,1,"DL","MCO","LGA",-14,0,NA,NA,NA,NA,NA,0
20,1,"DL","SFO","JFK",-34,0,NA,NA,NA,NA,NA,0
20,1,"DL","SLC","JFK",-32,0,NA,NA,NA,NA,NA,0
20,1,"DL","FLL","LGA",-17,0,NA,NA,NA,NA,NA,0
20,1,"DL","SJU","JFK",-22,0,NA,NA,NA,NA,NA,0
20,1,"DL","TPA","LGA",-20,0,NA,NA,NA,NA,NA,0
20,1,"DL","DEN","JFK",-28,0,NA,NA,NA,NA,NA,0
20,1,"DL","SJU","JFK",-16,0,NA,NA,NA,NA,NA,0
20,1,"DL","SJU","JFK",-33,0,NA,NA,NA,NA,NA,0
20,1,"DL","LGA","MSP",-7,0,NA,NA,NA,NA,NA,0
20,1,"DL","SJU","JFK",-30,0,NA,NA,NA,NA,NA,0
20,1,"DL","SJU","JFK",-11,0,NA,NA,NA,NA,NA,0
20,1,"DL","RDU","JFK",4,0,NA,NA,NA,NA,NA,0
20,1,"DL","PDX","JFK",-40,0,NA,NA,NA,NA,NA,0
20,1,"DL","AUS","JFK",-3,0,NA,NA,NA,NA,NA,0
20,1,"DL","MIA","JFK",-10,0,NA,NA,NA,NA,NA,0
20,1,"DL","TPA","JFK",-19,0,NA,NA,NA,NA,NA,0
20,1,"DL","BOS","JFK",-27,0,NA,NA,NA,NA,NA,0
20,1,"DL","LAX","JFK",-1,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","LAX",-11,0,NA,NA,NA,NA,NA,0
20,1,"DL","ATL","JFK",-14,0,NA,NA,NA,NA,NA,0
20,1,"DL","PHX","JFK",-11,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","LAX",-46,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","PDX",-7,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","LAX",5,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","LAS",-32,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","MCO",-17,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","SAN",-33,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","SJU",5,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","SFO",-33,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","LAX",-4,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","SJU",-13,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","SFO",-4,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","SFO",-31,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","SAN",-36,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","SLC",-12,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","ATL",-23,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","PHX",-38,0,NA,NA,NA,NA,NA,0
20,1,"DL","SFO","JFK",-43,0,NA,NA,NA,NA,NA,0
20,1,"DL","ATL","JFK",6,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","SFO",-36,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","SFO",-15,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","AUS",-23,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","BOS",-27,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","LAX",-39,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","SFO",11,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","DTW",-11,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","LAX",-34,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","SFO",-40,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","BOS",6,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","SEA",-1,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","MSP",-10,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","ATL",-15,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","STT",49,1,49,0,0,0,0,0
20,1,"DL","SLC","JFK",-24,0,NA,NA,NA,NA,NA,0
20,1,"DL","SFO","JFK",-28,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","SFO",-17,0,NA,NA,NA,NA,NA,0
20,1,"DL","LAX","JFK",4,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","LAX",-16,0,NA,NA,NA,NA,NA,0
20,1,"DL","LAX","JFK",3,0,NA,NA,NA,NA,NA,0
20,1,"DL","MSP","JFK",-27,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","LAX",-38,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","SEA",-20,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","ATL",-30,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","SEA",2,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","PDX",7,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","MSP",-19,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","ATL",-9,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","AUS",-23,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","SLC",2,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","LAS",-31,0,NA,NA,NA,NA,NA,0
20,1,"DL","JFK","RDU",-13,0,NA,NA,NA,NA,NA,0
20,1,"DL","MCO","LGA",6,0,NA,NA,NA,NA,NA,0
20,1,"DL","FLL","JFK",212,1,212,0,0,0,0,0
20,1,"DL","DTW","JFK",-19,0,NA,NA,NA,NA,NA,0
20,1,"DL","TPA","LGA",-10,0,NA,NA,NA,NA,NA,0
20,1,"DL","DTW","LGA",-25,0,NA,NA,NA,NA,NA,0
20,1,"DL","LAX","JFK",14,0,NA,NA,NA,NA,NA,0
20,1,"DL","STT","JFK",38,1,2,0,0,0,36,0
20,1,"DL","MIA","JFK",33,1,33,0,0,0,0,0
20,1,"DL","FLL","LGA",-23,0,NA,NA,NA,NA,NA,0
20,1,"DL","DTW","LGA",-15,0,NA,NA,NA,NA,NA,0
20,1,"DL","MCO","LGA",-18,0,NA,NA,NA,NA,NA,0
20,1,"DL","ATL","BUF",-3,0,NA,NA,NA,NA,NA,0
20,1,"DL","BUF","ATL",-18,0,NA,NA,NA,NA,NA,0
20,1,"DL","LGA","DTW",-29,0,NA,NA,NA,NA,NA,0
20,1,"DL","LGA","DTW",2,0,NA,NA,NA,NA,NA,0
20,1,"DL","PDX","JFK",-17,0,NA,NA,NA,NA,NA,0
20,1,"DL","DTW","LGA",-25,0,NA,NA,NA,NA,NA,0
18,6,"DL","MSP","LGA",-22,0,NA,NA,NA,NA,NA,0
18,6,"DL","JFK","TPA",-40,0,NA,NA,NA,NA,NA,0
18,6,"DL","ATL","SYR",-10,0,NA,NA,NA,NA,NA,0
18,6,"DL","SYR","ATL",-18,0,NA,NA,NA,NA,NA,0
18,6,"DL","ATL","SYR",-7,0,NA,NA,NA,NA,NA,0
18,6,"DL","SYR","ATL",-18,0,NA,NA,NA,NA,NA,0
18,6,"DL","MSP","JFK",-6,0,NA,NA,NA,NA,NA,0
18,6,"DL","JFK","MIA",-25,0,NA,NA,NA,NA,NA,0
18,6,"DL","SEA","JFK",-17,0,NA,NA,NA,NA,NA,0
18,6,"DL","LGA","FLL",-1,0,NA,NA,NA,NA,NA,0
18,6,"DL","MCO","JFK",-9,0,NA,NA,NA,NA,NA,0
18,6,"DL","SAT","JFK",84,1,56,0,28,0,0,0
18,6,"DL","LGA","MCO",7,0,NA,NA,NA,NA,NA,0
18,6,"DL","ATL","LGA",-25,0,NA,NA,NA,NA,NA,0
18,6,"DL","MSP","LGA",-17,0,NA,NA,NA,NA,NA,0
18,6,"DL","LGA","MSP",-18,0,NA,NA,NA,NA,NA,0
18,6,"DL","ROC","ATL",-22,0,NA,NA,NA,NA,NA,0
18,6,"DL","MIA","LGA",-4,0,NA,NA,NA,NA,NA,0
18,6,"DL","TPA","LGA",14,0,NA,NA,NA,NA,NA,0
18,6,"DL","LGA","ATL",-30,0,NA,NA,NA,NA,NA,0
18,6,"DL","ATL","ROC",10,0,NA,NA,NA,NA,NA,0
18,6,"DL","ROC","ATL",-3,0,NA,NA,NA,NA,NA,0
18,6,"DL","MIA","LGA",7,0,NA,NA,NA,NA,NA,0
18,6,"DL","JFK","FLL",-26,0,NA,NA,NA,NA,NA,0
18,6,"DL","LGA","MIA",-27,0,NA,NA,NA,NA,NA,0
18,6,"DL","MSP","SYR",-13,0,NA,NA,NA,NA,NA,0
18,6,"DL","ALB","MSP",-28,0,NA,NA,NA,NA,NA,0
18,6,"DL","LGA","MSP",-5,0,NA,NA,NA,NA,NA,0
18,6,"DL","LGA","MCO",-35,0,NA,NA,NA,NA,NA,0
18,6,"DL","FLL","JFK",-3,0,NA,NA,NA,NA,NA,0
18,6,"DL","MSP","LGA",-11,0,NA,NA,NA,NA,NA,0
18,6,"DL","JFK","MIA",-12,0,NA,NA,NA,NA,NA,0
18,6,"DL","SYR","MSP",-14,0,NA,NA,NA,NA,NA,0
18,6,"DL","MSP","ALB",-17,0,NA,NA,NA,NA,NA,0
18,6,"DL","MSP","JFK",1,0,NA,NA,NA,NA,NA,0
18,6,"DL","MSP","JFK",-19,0,NA,NA,NA,NA,NA,0
18,6,"DL","JFK","SJU",-3,0,NA,NA,NA,NA,NA,0
18,6,"DL","LAS","JFK",-23,0,NA,NA,NA,NA,NA,0
18,6,"DL","MIA","JFK",145,1,0,16,129,0,0,0
18,6,"DL","JFK","ATL",-18,0,NA,NA,NA,NA,NA,0
18,6,"DL","SFO","JFK",-15,0,NA,NA,NA,NA,NA,0
18,6,"DL","LGA","ATL",-8,0,NA,NA,NA,NA,NA,0
18,6,"DL","LAX","JFK",14,0,NA,NA,NA,NA,NA,0
19,7,"DL","MSP","LGA",-24,0,NA,NA,NA,NA,NA,0
19,7,"DL","LGA","ATL",-33,0,NA,NA,NA,NA,NA,0
19,7,"DL","RSW","LGA",-6,0,NA,NA,NA,NA,NA,0
19,7,"DL","DTW","LGA",-6,0,NA,NA,NA,NA,NA,0
19,7,"DL","SLC","JFK",-22,0,NA,NA,NA,NA,NA,0
19,7,"DL","MIA","LGA",-4,0,NA,NA,NA,NA,NA,0
19,7,"DL","SFO","JFK",-26,0,NA,NA,NA,NA,NA,0
19,7,"DL","LGA","TPA",-41,0,NA,NA,NA,NA,NA,0
19,7,"DL","LGA","FLL",-32,0,NA,NA,NA,NA,NA,0
19,7,"DL","LGA","MCO",-36,0,NA,NA,NA,NA,NA,0
19,7,"DL","ATL","LGA",-22,0,NA,NA,NA,NA,NA,0
19,7,"DL","LGA","PBI",-49,0,NA,NA,NA,NA,NA,0
19,7,"DL","LAX","JFK",49,1,31,0,18,0,0,0
19,7,"DL","LGA","MIA",-32,0,NA,NA,NA,NA,NA,0
19,7,"DL","LGA","TPA",-1,0,NA,NA,NA,NA,NA,0
19,7,"DL","MIA","LGA",-14,0,NA,NA,NA,NA,NA,0
19,7,"DL","AUS","JFK",-2,0,NA,NA,NA,NA,NA,0
19,7,"DL","MSP","ROC",25,1,25,0,0,0,0,0
19,7,"DL","ROC","MSP",-20,0,NA,NA,NA,NA,NA,0
19,7,"DL","LGA","MIA",-8,0,NA,NA,NA,NA,NA,0
19,7,"DL","ATL","LGA",-11,0,NA,NA,NA,NA,NA,0
19,7,"DL","PHX","JFK",2,0,NA,NA,NA,NA,NA,0
19,7,"DL","JFK","TPA",-41,0,NA,NA,NA,NA,NA,0
19,7,"DL","DTW","LGA",-17,0,NA,NA,NA,NA,NA,0
19,7,"DL","ATL","SYR",-24,0,NA,NA,NA,NA,NA,0
19,7,"DL","SYR","ATL",-21,0,NA,NA,NA,NA,NA,0
19,7,"DL","ATL","SYR",-8,0,NA,NA,NA,NA,NA,0
19,7,"DL","SYR","ATL",-14,0,NA,NA,NA,NA,NA,0
19,7,"DL","MSP","JFK",-17,0,NA,NA,NA,NA,NA,0
19,7,"DL","ALB","ATL",-19,0,NA,NA,NA,NA,NA,0
19,7,"DL","ATL","ALB",-13,0,NA,NA,NA,NA,NA,0
19,7,"DL","SFO","JFK",-14,0,NA,NA,NA,NA,NA,0
19,7,"DL","JFK","MIA",-5,0,NA,NA,NA,NA,NA,0
19,7,"DL","MSY","LGA",-16,0,NA,NA,NA,NA,NA,0
19,7,"DL","SEA","JFK",-44,0,NA,NA,NA,NA,NA,0
19,7,"DL","LGA","FLL",-22,0,NA,NA,NA,NA,NA,0
19,7,"DL","LGA","MIA",-37,0,NA,NA,NA,NA,NA,0
19,7,"DL","MCO","JFK",-3,0,NA,NA,NA,NA,NA,0
19,7,"DL","JFK","SAN",70,1,64,0,0,0,6,0
19,7,"DL","SAT","JFK",0,0,NA,NA,NA,NA,NA,0
19,7,"DL","LGA","MSY",-26,0,NA,NA,NA,NA,NA,0
19,7,"DL","LGA","MCO",1,0,NA,NA,NA,NA,NA,0
19,7,"DL","ATL","LGA",-10,0,NA,NA,NA,NA,NA,0
19,7,"DL","JFK","DCA",-32,0,NA,NA,NA,NA,NA,0
19,7,"DL","MSP","LGA",-20,0,NA,NA,NA,NA,NA,0
19,7,"DL","LGA","MSP",-28,0,NA,NA,NA,NA,NA,0
19,7,"DL","JFK","SJU",5,0,NA,NA,NA,NA,NA,0
19,7,"DL","ROC","ATL",-18,0,NA,NA,NA,NA,NA,0
19,7,"DL","MIA","LGA",-11,0,NA,NA,NA,NA,NA,0
19,7,"DL","TPA","LGA",-23,0,NA,NA,NA,NA,NA,0
19,7,"DL","LGA","ATL",-46,0,NA,NA,NA,NA,NA,0
19,7,"DL","ATL","ROC",-6,0,NA,NA,NA,NA,NA,0
19,7,"DL","ROC","ATL",-23,0,NA,NA,NA,NA,NA,0
19,7,"DL","LGA","DTW",-46,0,NA,NA,NA,NA,NA,0
19,7,"DL","MIA","LGA",-10,0,NA,NA,NA,NA,NA,0
19,7,"DL","JFK","FLL",-48,0,NA,NA,NA,NA,NA,0
19,7,"DL","JFK","BOS",-27,0,NA,NA,NA,NA,NA,0
19,7,"DL","LGA","MIA",-35,0,NA,NA,NA,NA,NA,0
19,7,"DL","MSP","SYR",104,1,104,0,0,0,0,0
19,7,"DL","ALB","MSP",-22,0,NA,NA,NA,NA,NA,0
19,7,"DL","MIA","LGA",-3,0,NA,NA,NA,NA,NA,0
19,7,"DL","LGA","MSP",-31,0,NA,NA,NA,NA,NA,0
19,7,"DL","LGA","TPA",-23,0,NA,NA,NA,NA,NA,0
19,7,"DL","LGA","MCO",-6,0,NA,NA,NA,NA,NA,0
19,7,"DL","FLL","JFK",-3,0,NA,NA,NA,NA,NA,0
19,7,"DL","ATL","LGA",19,1,19,0,0,0,0,0
19,7,"DL","MSP","LGA",-16,0,NA,NA,NA,NA,NA,0
19,7,"DL","JFK","MIA",-11,0,NA,NA,NA,NA,NA,0
19,7,"DL","SYR","MSP",-8,0,NA,NA,NA,NA,NA,0
19,7,"DL","MSP","ALB",-19,0,NA,NA,NA,NA,NA,0
19,7,"DL","MSP","JFK",0,0,NA,NA,NA,NA,NA,0
19,7,"DL","MSP","JFK",20,1,6,0,14,0,0,0
19,7,"DL","JFK","SJU",-17,0,NA,NA,NA,NA,NA,0
19,7,"DL","LAS","JFK",-2,0,NA,NA,NA,NA,NA,0
19,7,"DL","MIA","JFK",-12,0,NA,NA,NA,NA,NA,0
19,7,"DL","DTW","LGA",30,1,0,0,30,0,0,0
19,7,"DL","DCA","JFK",6,0,NA,NA,NA,NA,NA,0
19,7,"DL","JFK","ATL",-36,0,NA,NA,NA,NA,NA,0
19,7,"DL","SFO","JFK",-33,0,NA,NA,NA,NA,NA,0
19,7,"DL","LGA","ATL",-22,0,NA,NA,NA,NA,NA,0
19,7,"DL","LAX","JFK",-18,0,NA,NA,NA,NA,NA,0
19,7,"DL","MSP","BUF",61,1,0,0,0,0,61,0
19,7,"DL","MCO","LGA",-15,0,NA,NA,NA,NA,NA,0
19,7,"DL","LGA","TPA",-28,0,NA,NA,NA,NA,NA,0
19,7,"DL","TPA","LGA",16,1,0,0,16,0,0,0
19,7,"DL","LGA","MCO",-24,0,NA,NA,NA,NA,NA,0
19,7,"DL","JFK","SLC",-52,0,NA,NA,NA,NA,NA,0
19,7,"DL","LGA","MSP",-22,0,NA,NA,NA,NA,NA,0
19,7,"DL","MSP","LGA",-32,0,NA,NA,NA,NA,NA,0
19,7,"DL","JFK","PDX",29,1,0,0,29,0,0,0
19,7,"DL","JFK","MIA",-42,0,NA,NA,NA,NA,NA,0
19,7,"DL","LGA","ATL",-37,0,NA,NA,NA,NA,NA,0
19,7,"DL","JFK","FLL",-38,0,NA,NA,NA,NA,NA,0
19,7,"DL","LGA","DTW",-49,0,NA,NA,NA,NA,NA,0
19,7,"DL","ATL","JFK",28,1,28,0,0,0,0,0
19,7,"DL","ALB","ATL",66,1,66,0,0,0,0,0
19,7,"DL","SLC","JFK",-11,0,NA,NA,NA,NA,NA,0
19,7,"DL","PBI","LGA",-26,0,NA,NA,NA,NA,NA,0
19,7,"DL","LAX","JFK",-20,0,NA,NA,NA,NA,NA,0
19,7,"DL","LGA","PBI",-44,0,NA,NA,NA,NA,NA,0
19,7,"DL","ATL","LGA",-14,0,NA,NA,NA,NA,NA,0
19,7,"DL","LGA","PBI",-34,0,NA,NA,NA,NA,NA,0
19,7,"DL","SAN","JFK",-13,0,NA,NA,NA,NA,NA,0
19,7,"DL","LAS","JFK",-15,0,NA,NA,NA,NA,NA,0
19,7,"DL","LGA","ATL",-1,0,NA,NA,NA,NA,NA,0
19,7,"DL","PBI","LGA",0,0,NA,NA,NA,NA,NA,0
19,7,"DL","JFK","FLL",2,0,NA,NA,NA,NA,NA,0
19,7,"DL","TPA","JFK",-13,0,NA,NA,NA,NA,NA,0
19,7,"DL","ATL","BUF",-5,0,NA,NA,NA,NA,NA,0
19,7,"DL","JFK","SJU",14,0,NA,NA,NA,NA,NA,0
19,7,"DL","ATL","LGA",-25,0,NA,NA,NA,NA,NA,0
19,7,"DL","JFK","PBI",-21,0,NA,NA,NA,NA,NA,0
19,7,"DL","JFK","CHS",-17,0,NA,NA,NA,NA,NA,0
19,7,"DL","LGA","DEN",-38,0,NA,NA,NA,NA,NA,0
19,7,"DL","LGA","ATL",-29,0,NA,NA,NA,NA,NA,0
19,7,"DL","SFO","JFK",15,1,15,0,0,0,0,0
19,7,"DL","DEN","JFK",-24,0,NA,NA,NA,NA,NA,0
19,7,"DL","LGA","MSP",-17,0,NA,NA,NA,NA,NA,0
19,7,"DL","LGA","ATL",16,1,16,0,0,0,0,0
19,7,"DL","JFK","DCA",-25,0,NA,NA,NA,NA,NA,0
19,7,"DL","LGA","ATL",-16,0,NA,NA,NA,NA,NA,0
19,7,"DL","JFK","SLC",-28,0,NA,NA,NA,NA,NA,0
19,7,"DL","JFK","LAS",-29,0,NA,NA,NA,NA,NA,0
20,1,"DL","LGA","FLL",-45,0,NA,NA,NA,NA,NA,0
20,1,"DL","LGA","DTW",-29,0,NA,NA,NA,NA,NA,0
20,1,"DL","BUF","MSP",-17,0,NA,NA,NA,NA,NA,0
20,1,"DL","ATL","BUF",62,1,57,0,5,0,0,0
20,1,"DL","BUF","ATL",47,1,6,0,0,0,41,0
20,1,"DL","LAX","JFK",2,0,NA,NA,NA,NA,NA,0
20,1,"DL","LGA","PBI",-36,0,NA,NA,NA,NA,NA,0
20,1,"DL","ATL","BUF",-5,0,NA,NA,NA,NA,NA,0
20,1,"DL","BUF","ATL",-17,0,NA,NA,NA,NA,NA,0
20,1,"DL","ATL","LGA",-13,0,NA,NA,NA,NA,NA,0
20,1,"DL","MIA","LGA",-3,0,NA,NA,NA,NA,NA,0
20,1,"DL","PHX","JFK",3,0,NA,NA,NA,NA,NA,0
20,1,"DL","LGA","PBI",-9,0,NA,NA,NA,NA,NA,0
20,1,"DL","SLC","JFK",17,1,0,0,17,0,0,0
20,1,"DL","BUF","ATL",-1,0,NA,NA,NA,NA,NA,0
20,1,"DL","LGA","MIA",-31,0,NA,NA,NA,NA,NA,0
20,1,"DL","ATL","LGA",-16,0,NA,NA,NA,NA,NA,0
20,1,"DL","LGA","FLL",-33,0,NA,NA,NA,NA,NA,0
20,1,"DL","CHS","JFK",-15,0,NA,NA,NA,NA,NA,0
20,1,"DL","ATL","LGA",-7,0,NA,NA,NA,NA,NA,0
25,6,"AS","JFK","SEA",24,1,2,0,0,0,22,0
25,6,"AS","SEA","JFK",24,1,0,0,10,0,14,0
26,7,"AS","JFK","SEA",1,0,NA,NA,NA,NA,NA,0
26,7,"AS","SEA","JFK",14,0,NA,NA,NA,NA,NA,0
21,2,"DL","LGA","PBI",-5,0,NA,NA,NA,NA,NA,0
21,2,"DL","SLC","JFK",29,1,1,0,0,0,28,0
21,2,"DL","BUF","ATL",-15,0,NA,NA,NA,NA,NA,0
21,2,"DL","LGA","MIA",11,0,NA,NA,NA,NA,NA,0
21,2,"DL","ATL","LGA",7,0,NA,NA,NA,NA,NA,0
21,2,"DL","LGA","FLL",10,0,NA,NA,NA,NA,NA,0
21,2,"DL","CHS","JFK",13,0,NA,NA,NA,NA,NA,0
21,2,"DL","ATL","LGA",23,1,0,0,23,0,0,0
21,2,"DL","FLL","LGA",-24,0,NA,NA,NA,NA,NA,0
21,2,"DL","LGA","ATL",-2,0,NA,NA,NA,NA,NA,0
1,3,"B6","JFK","RDU",-7,0,NA,NA,NA,NA,NA,0
1,3,"B6","RDU","JFK",-21,0,NA,NA,NA,NA,NA,0
16,4,"B6","MCO","JFK",-22,0,NA,NA,NA,NA,NA,0
17,5,"B6","MCO","JFK",-17,0,NA,NA,NA,NA,NA,0
18,6,"B6","MCO","JFK",-3,0,NA,NA,NA,NA,NA,0
19,7,"B6","MCO","JFK",-2,0,NA,NA,NA,NA,NA,0
20,1,"B6","MCO","JFK",-2,0,NA,NA,NA,NA,NA,0
21,2,"B6","MCO","JFK",-2,0,NA,NA,NA,NA,NA,0
22,3,"B6","MCO","JFK",14,0,NA,NA,NA,NA,NA,0
23,4,"B6","MCO","JFK",66,1,0,0,66,0,0,0
24,5,"B6","MCO","JFK",-9,0,NA,NA,NA,NA,NA,0
25,6,"B6","MCO","JFK",-8,0,NA,NA,NA,NA,NA,0
26,7,"B6","MCO","JFK",15,1,7,0,8,0,0,0
27,1,"B6","MCO","JFK",4,0,NA,NA,NA,NA,NA,0
28,2,"B6","MCO","JFK",-5,0,NA,NA,NA,NA,NA,0
29,3,"B6","MCO","JFK",3,0,NA,NA,NA,NA,NA,0
30,4,"B6","MCO","JFK",-14,0,NA,NA,NA,NA,NA,0
1,3,"B6","BUF","JFK",-16,0,NA,NA,NA,NA,NA,0
2,4,"B6","BUF","JFK",24,1,0,0,24,0,0,0
3,5,"B6","BUF","JFK",-18,0,NA,NA,NA,NA,NA,0
4,6,"B6","BUF","JFK",-10,0,NA,NA,NA,NA,NA,0
5,7,"B6","BUF","JFK",162,1,0,0,162,0,0,0
6,1,"B6","BUF","JFK",-2,0,NA,NA,NA,NA,NA,0
7,2,"B6","BUF","JFK",47,1,0,0,0,0,47,0
8,3,"B6","BUF","JFK",97,1,0,0,24,0,73,0
9,4,"B6","BUF","JFK",27,1,0,0,25,0,2,0
10,5,"B6","BUF","JFK",-11,0,NA,NA,NA,NA,NA,0
11,6,"B6","BUF","JFK",18,1,0,0,18,0,0,0
12,7,"B6","BUF","JFK",37,1,0,0,17,0,20,0
13,1,"B6","BUF","JFK",-3,0,NA,NA,NA,NA,NA,0
14,2,"B6","BUF","JFK",-19,0,NA,NA,NA,NA,NA,0
15,3,"B6","BUF","JFK",-16,0,NA,NA,NA,NA,NA,0
16,4,"B6","BUF","JFK",19,1,0,0,19,0,0,0
17,5,"B6","BUF","JFK",-18,0,NA,NA,NA,NA,NA,0
19,7,"B6","BUF","JFK",-7,0,NA,NA,NA,NA,NA,0
20,1,"B6","BUF","JFK",-17,0,NA,NA,NA,NA,NA,0
21,2,"B6","BUF","JFK",33,1,1,0,14,0,18,0
22,3,"B6","BUF","JFK",-10,0,NA,NA,NA,NA,NA,0
23,4,"B6","BUF","JFK",109,1,0,0,7,0,102,0
24,5,"B6","BUF","JFK",-9,0,NA,NA,NA,NA,NA,0
26,7,"B6","BUF","JFK",104,1,0,0,0,0,104,0
27,1,"B6","BUF","JFK",-6,0,NA,NA,NA,NA,NA,0
28,2,"B6","BUF","JFK",NA,NA,NA,NA,NA,NA,NA,0
29,3,"B6","BUF","JFK",-9,0,NA,NA,NA,NA,NA,0
30,4,"B6","BUF","JFK",-14,0,NA,NA,NA,NA,NA,0
1,3,"B6","JFK","LGB",-47,0,NA,NA,NA,NA,NA,0
2,4,"B6","JFK","LGB",36,1,3,0,0,0,33,0
3,5,"B6","JFK","LGB",-50,0,NA,NA,NA,NA,NA,0
